1 16 50 16 10 1 66478 0.572395333569 0.595704057279 
1 16 50 16 10 2 66478 0.535225544856 0.519896640827 
1 16 50 16 10 3 66478 0.582348193515 0.488372093023 
1 16 50 16 10 4 66478 0.57670624925 0.483238456673 
1 16 50 16 10 5 66478 0.576895346903 0.507148864592 
1 16 50 16 10 6 66478 0.568141673083 0.480719794344 
1 16 50 16 10 7 66478 0.568324832748 0.51320754717 
1 16 50 16 10 8 66478 0.56790923825 0.572085889571 
1 16 50 16 10 9 66478 0.563351696144 0.642730496454 
1 16 50 16 10 10 66478 0.540802213001 0.613724643936 
1 16 100 16 10 1 66478 0.642265915028 0.624845028515 
1 16 100 16 10 2 66478 0.555403800475 0.577288644322 
1 16 100 16 10 3 66478 0.602312138728 0.5633882888 
1 16 100 16 10 4 66478 0.555754263117 0.544436668999 
1 16 100 16 10 5 66478 0.622251969315 0.526148969889 
1 16 100 16 10 6 66478 0.644224848254 0.633645693887 
1 16 100 16 10 7 66478 0.641896330144 0.624253440665 
1 16 100 16 10 8 66478 0.542497109373 0.505185185185 
1 16 100 16 10 9 66478 0.625455920893 0.602398933807 
1 16 100 16 10 10 66478 0.490241832838 0.55036407767 
1 16 200 16 10 1 66478 0.575503217047 0.600327026396 
1 16 200 16 10 2 66478 0.578354978355 0.566285119667 
1 16 200 16 10 3 66478 0.586235681491 0.508120899215 
1 16 200 16 10 4 66478 0.591918985792 0.557369957824 
1 16 200 16 10 5 66478 0.538412557232 0.539382940109 
1 16 200 16 10 6 66478 0.576744511583 0.588502269289 
1 16 200 16 10 7 66478 0.545712775111 0.515448090578 
1 16 200 16 10 8 66478 0.576584652403 0.595608859658 
1 16 200 16 10 9 66478 0.56720314167 0.56745943543 
1 16 200 16 10 10 66478 0.589517578905 0.592273798545 
1 16 400 16 10 1 66478 0.613433234482 0.618836232753 
1 16 400 16 10 2 66478 0.616875697508 0.603900396651 
1 16 400 16 10 3 66478 0.590734939619 0.581370394972 
1 16 400 16 10 4 66478 0.611667717754 0.621659293376 
1 16 400 16 10 5 66478 0.588149298735 0.563853174339 
1 16 400 16 10 6 66478 0.600866226386 0.622747272618 
1 16 400 16 10 7 66478 0.624379214277 0.597099948213 
1 16 400 16 10 8 66478 0.619142443735 0.609186247179 
1 16 400 16 10 9 66478 0.613045878113 0.605475040258 
1 16 400 16 10 10 66478 0.623712676133 0.588480903844 
1 16 800 16 10 1 66478 0.642584199462 0.650503144654 
1 16 800 16 10 2 66478 0.641877520579 0.648126185958 
1 16 800 16 10 3 66478 0.623287759163 0.634713228492 
1 16 800 16 10 4 66478 0.644259661928 0.646149859082 
1 16 800 16 10 5 66478 0.63721329269 0.594515065913 
1 16 800 16 10 6 66478 0.653501996768 0.643003650269 
1 16 800 16 10 7 66478 0.65165140171 0.65992116453 
1 16 800 16 10 8 66478 0.643655503451 0.640930757652 
1 16 800 16 10 9 66478 0.647576566766 0.640274691981 
1 16 800 16 10 10 66478 0.655169642009 0.607939802802 
1 16 1600 16 10 1 66478 0.656059112962 0.653640569555 
1 16 1600 16 10 2 66478 0.664156526454 0.664621963616 
1 16 1600 16 10 3 66478 0.658667677846 0.65551532927 
1 16 1600 16 10 4 66478 0.674194181533 0.651122284663 
1 16 1600 16 10 5 66478 0.660101066116 0.666804517258 
1 16 1600 16 10 6 66478 0.671608648272 0.685446166736 
1 16 1600 16 10 7 66478 0.664366118874 0.667197021527 
1 16 1600 16 10 8 66478 0.652862358936 0.625380183099 
1 16 1600 16 10 9 66478 0.662621752516 0.666886674147 
1 16 1600 16 10 10 66478 0.649061257961 0.626606532249 
