1 16 50 16 10 1 66478 0.617628067155 0.621348911312 
1 16 50 16 10 2 66478 0.607263345902 0.621901757548 
1 16 50 16 10 3 66478 0.616502737536 0.540423692175 
1 16 50 16 10 4 66478 0.618092105263 0.497041420118 
1 16 50 16 10 5 66478 0.640312974425 0.511689457433 
1 16 50 16 10 6 66478 0.614693239547 0.514576584914 
1 16 50 16 10 7 66478 0.610685596862 0.485308056872 
1 16 50 16 10 8 66478 0.615691972394 0.587420042644 
1 16 50 16 10 9 66478 0.607637676097 0.679100383982 
1 16 50 16 10 10 66478 0.586233196682 0.616100178891 
1 16 100 16 10 1 66478 0.67423488017 0.604333630157 
1 16 100 16 10 2 66478 0.628228759616 0.623247789519 
1 16 100 16 10 3 66478 0.67686276839 0.59455212153 
1 16 100 16 10 4 66478 0.648173578687 0.653743639448 
1 16 100 16 10 5 66478 0.666224110462 0.561471982158 
1 16 100 16 10 6 66478 0.661045621761 0.641313383209 
1 16 100 16 10 7 66478 0.652401674104 0.629876796715 
1 16 100 16 10 8 66478 0.65897701058 0.62289744981 
1 16 100 16 10 9 66478 0.649808277139 0.575919169239 
1 16 100 16 10 10 66478 0.608903910289 0.626633832165 
1 16 200 16 10 1 66478 0.603191805034 0.617780661908 
1 16 200 16 10 2 66478 0.589829343415 0.550158874262 
1 16 200 16 10 3 66478 0.588720085131 0.518119068162 
1 16 200 16 10 4 66478 0.584646601285 0.518797700933 
1 16 200 16 10 5 66478 0.579938951441 0.575177584846 
1 16 200 16 10 6 66478 0.584547086991 0.591502094554 
1 16 200 16 10 7 66478 0.596234164801 0.546541417592 
1 16 200 16 10 8 66478 0.585716414318 0.598662846227 
1 16 200 16 10 9 66478 0.584280152098 0.58313685865 
1 16 200 16 10 10 66478 0.594609935788 0.590957914266 
1 16 400 16 10 1 66478 0.61984251154 0.609263995453 
1 16 400 16 10 2 66478 0.593110237347 0.573528705261 
1 16 400 16 10 3 66478 0.640270482914 0.609226594301 
1 16 400 16 10 4 66478 0.567695795704 0.569738542599 
1 16 400 16 10 5 66478 0.634033110058 0.600498930862 
1 16 400 16 10 6 66478 0.633757407369 0.653388658368 
1 16 400 16 10 7 66478 0.628875054219 0.597672994489 
1 16 400 16 10 8 66478 0.627828061555 0.607021251614 
1 16 400 16 10 9 66478 0.631355486895 0.617923362176 
1 16 400 16 10 10 66478 0.63235732207 0.589838909542 
1 16 800 16 10 1 66478 0.652843597859 0.655379844961 
1 16 800 16 10 2 66478 0.669559986567 0.669930511687 
1 16 800 16 10 3 66478 0.671014539632 0.66145607179 
1 16 800 16 10 4 66478 0.643145193995 0.63717693837 
1 16 800 16 10 5 66478 0.650108230753 0.604801339352 
1 16 800 16 10 6 66478 0.669839914774 0.65278899147 
1 16 800 16 10 7 66478 0.662702965822 0.662394945461 
1 16 800 16 10 8 66478 0.653412825087 0.648181599229 
1 16 800 16 10 9 66478 0.671022654912 0.656823521941 
1 16 800 16 10 10 66478 0.649375693944 0.597364568082 
1 16 1600 16 10 1 66478 0.659593348251 0.652903751802 
1 16 1600 16 10 2 66478 0.681585857848 0.677297818277 
1 16 1600 16 10 3 66478 0.693156590843 0.684119773187 
1 16 1600 16 10 4 66478 0.690812792672 0.660510345069 
1 16 1600 16 10 5 66478 0.676310411607 0.676296417471 
1 16 1600 16 10 6 66478 0.690864292209 0.696008890923 
1 16 1600 16 10 7 66478 0.670181997865 0.664167193664 
1 16 1600 16 10 8 66478 0.681941998228 0.649987330011 
1 16 1600 16 10 9 66478 0.685311958565 0.678570828079 
1 16 1600 16 10 10 66478 0.678606107132 0.646193973079 
