1 16 50 16 10 1 66478 0.462350976661 0.4745279658 
1 16 50 16 10 2 66478 0.479843635475 0.4958020327 
1 16 50 16 10 3 66478 0.472110989767 0.407991587802 
1 16 50 16 10 4 66478 0.48579319384 0.43768115942 
1 16 50 16 10 5 66478 0.484774121584 0.467555555556 
1 16 50 16 10 6 66478 0.475962530434 0.371541501976 
1 16 50 16 10 7 66478 0.48738170347 0.39337252806 
1 16 50 16 10 8 66478 0.458127881339 0.494505494505 
1 16 50 16 10 9 66478 0.474579297416 0.561691113028 
1 16 50 16 10 10 66478 0.246682750302 0.403225806452 
1 16 100 16 10 1 66478 0.481481481481 0.520148462354 
1 16 100 16 10 2 66478 0.484182745462 0.474820143885 
1 16 100 16 10 3 66478 0.449318973709 0.386266094421 
1 16 100 16 10 4 66478 0.519869142692 0.496897374702 
1 16 100 16 10 5 66478 0.524980709877 0.43816254417 
1 16 100 16 10 6 66478 0.502693073457 0.525562372188 
1 16 100 16 10 7 66478 0.520705816068 0.515510948905 
1 16 100 16 10 8 66478 0.512894111315 0.470364901919 
1 16 100 16 10 9 66478 0.454474431818 0.501075268817 
1 16 100 16 10 10 66478 0.501518230723 0.568762497223 
1 16 200 16 10 1 66478 0.472472365479 0.488813270949 
1 16 200 16 10 2 66478 0.483333029247 0.492048955124 
1 16 200 16 10 3 66478 0.528473293842 0.463512429832 
1 16 200 16 10 4 66478 0.535219344356 0.523354891695 
1 16 200 16 10 5 66478 0.501278930969 0.528225806452 
1 16 200 16 10 6 66478 0.506702275178 0.513768115942 
1 16 200 16 10 7 66478 0.479965544469 0.425492772668 
1 16 200 16 10 8 66478 0.510614403145 0.545920859795 
1 16 200 16 10 9 66478 0.503123608958 0.490746452807 
1 16 200 16 10 10 66478 0.51347581169 0.527013708449 
1 16 400 16 10 1 66478 0.54717160634 0.56368172997 
1 16 400 16 10 2 66478 0.553801861745 0.557440367451 
1 16 400 16 10 3 66478 0.541943769206 0.544143415555 
1 16 400 16 10 4 66478 0.545681122732 0.561793611794 
1 16 400 16 10 5 66478 0.52741533385 0.511688662673 
1 16 400 16 10 6 66478 0.560620744179 0.573425700555 
1 16 400 16 10 7 66478 0.557534336597 0.525424934215 
1 16 400 16 10 8 66478 0.543905530875 0.537870585202 
1 16 400 16 10 9 66478 0.521341695062 0.526553904684 
1 16 400 16 10 10 66478 0.565804392949 0.545221367235 
1 16 800 16 10 1 66478 0.598983146155 0.603571556897 
1 16 800 16 10 2 66478 0.58439720592 0.597640411228 
1 16 800 16 10 3 66478 0.402090513801 0.412228547333 
1 16 800 16 10 4 66478 0.604288595242 0.606499780413 
1 16 800 16 10 5 66478 0.608766987073 0.588136177383 
1 16 800 16 10 6 66478 0.575128441417 0.567284775911 
1 16 800 16 10 7 66478 0.608695950207 0.617541189898 
1 16 800 16 10 8 66478 0.560379656461 0.564683184403 
1 16 800 16 10 9 66478 0.602523861791 0.605842359991 
1 16 800 16 10 10 66478 0.615273717219 0.576554080694 
1 16 1600 16 10 1 66478 0.587408268275 0.588667503399 
1 16 1600 16 10 2 66478 0.588765325992 0.58101764269 
1 16 1600 16 10 3 66478 0.61682053003 0.618263197405 
1 16 1600 16 10 4 66478 0.583218240697 0.568780747241 
1 16 1600 16 10 5 66478 0.600445132122 0.605330526795 
1 16 1600 16 10 6 66478 0.626936019634 0.646439512931 
1 16 1600 16 10 7 66478 0.636776301848 0.643318895856 
1 16 1600 16 10 8 66478 0.631689492518 0.613060587926 
1 16 1600 16 10 9 66478 0.614010632468 0.618524424678 
1 16 1600 16 10 10 66478 0.630414902148 0.614626000378 
