1 16 50 16 10 1 66478 0.591823420681 0.608216432866 
1 16 50 16 10 2 66478 0.575354270394 0.58752688172 
1 16 50 16 10 3 66478 0.59211410263 0.486948694869 
1 16 50 16 10 4 66478 0.560608012366 0.532156368222 
1 16 50 16 10 5 66478 0.583352654765 0.508636530687 
1 16 50 16 10 6 66478 0.571338212704 0.482220294883 
1 16 50 16 10 7 66478 0.576551864269 0.516421291053 
1 16 50 16 10 8 66478 0.547038814594 0.555637982196 
1 16 50 16 10 9 66478 0.566720582289 0.618097447796 
1 16 50 16 10 10 66478 0.586560438843 0.638800545207 
1 16 100 16 10 1 66478 0.574308218468 0.595688517378 
1 16 100 16 10 2 66478 0.615578537256 0.622393822394 
1 16 100 16 10 3 66478 0.637020448426 0.586851211073 
1 16 100 16 10 4 66478 0.550090678273 0.484737035675 
1 16 100 16 10 5 66478 0.598950882213 0.526183756664 
1 16 100 16 10 6 66478 0.610203641074 0.600938967136 
1 16 100 16 10 7 66478 0.617139871103 0.601445534331 
1 16 100 16 10 8 66478 0.612802066039 0.568621028497 
1 16 100 16 10 9 66478 0.60543153704 0.49755595575 
1 16 100 16 10 10 66478 0.607275344665 0.666342412451 
1 16 200 16 10 1 66478 0.600421940928 0.612272883099 
1 16 200 16 10 2 66478 0.625275861106 0.613295024161 
1 16 200 16 10 3 66478 0.635420075128 0.573897572754 
1 16 200 16 10 4 66478 0.559207806169 0.556154704351 
1 16 200 16 10 5 66478 0.616477355257 0.660541092394 
1 16 200 16 10 6 66478 0.620804107404 0.584562858188 
1 16 200 16 10 7 66478 0.634442005274 0.569536423841 
1 16 200 16 10 8 66478 0.634693535867 0.666906561113 
1 16 200 16 10 9 66478 0.606249119677 0.578350065474 
1 16 200 16 10 10 66478 0.598593036669 0.59823742872 
1 16 400 16 10 1 66478 0.621735824598 0.602118338601 
1 16 400 16 10 2 66478 0.595873340781 0.601596157921 
1 16 400 16 10 3 66478 0.654349081748 0.606401045069 
1 16 400 16 10 4 66478 0.644080565465 0.660626492485 
1 16 400 16 10 5 66478 0.643301590737 0.626148579665 
1 16 400 16 10 6 66478 0.65163577198 0.673815113254 
1 16 400 16 10 7 66478 0.641433373602 0.63349936291 
1 16 400 16 10 8 66478 0.639702415256 0.637906405348 
1 16 400 16 10 9 66478 0.649833027154 0.626538435672 
1 16 400 16 10 10 66478 0.63369355185 0.628408007626 
1 16 800 16 10 1 66478 0.672752174557 0.679107324517 
1 16 800 16 10 2 66478 0.672779146393 0.644033748493 
1 16 800 16 10 3 66478 0.649109851066 0.629366608206 
1 16 800 16 10 4 66478 0.666019364923 0.656134167831 
1 16 800 16 10 5 66478 0.662760078132 0.663744634544 
1 16 800 16 10 6 66478 0.673516597772 0.672580484401 
1 16 800 16 10 7 66478 0.661364288765 0.679665738162 
1 16 800 16 10 8 66478 0.6751476859 0.639003876733 
1 16 800 16 10 9 66478 0.668982373133 0.661032188455 
1 16 800 16 10 10 66478 0.642861430652 0.643578805568 
